language,sent_id,tok_id,token,upos,lemma
de,1183,4,Wäschestück,NOUN,Wäschestück
de,1183,5,oder,CCONJ,oder
de,1183,6,ein,DET,ein
de,1183,7,Deckchen,NOUN,Deckchen
de,1183,8,oder,CCONJ,oder
de,1183,9,ein,DET,ein
de,1183,10,Buch,NOUN,Buch
de,1183,11,vergessen,VERB,vergessen
de,1183,12,",",PUNCT,--
de,1183,13,das,PRON,der
de,1183,14,besonders,ADV,besonders
de,1183,15,geholt,VERB,holen
de,1183,16,und,CCONJ,und
de,1183,17,in,ADP,in
de,1183,18,die,DET,der
de,1183,19,neue,ADJ,neu
de,1183,20,Wohnung,NOUN,Wohnung
de,1183,21,hinübergetragen,VERB,hinübergetragen
de,1183,22,werden,AUX,werden
de,1183,23,mußte,AUX,müssen
de,1183,24,.,PUNCT,--
de,1198,0,Ich,PRON,ich
de,1198,1,sollte,AUX,sollen
de,1198,2,meine,DET,mein
de,1198,3,Mieter,NOUN,Mieter
de,1198,4,verleumden,VERB,verleumden
de,1198,5,!,PUNCT,--
de,1205,0,„,PUNCT,--
de,1205,1,Es,PRON,es
de,1205,2,war,AUX,sein
de,1205,3,ja,ADV,ja
de,1205,4,damals,ADV,damals
de,1205,5,auch,ADV,auch
de,1205,6,von,ADP,von
de,1205,7,mir,PRON,mir
de,1205,8,nicht,PART,nicht
de,1205,9,so,ADV,so
de,1205,10,schlimm,ADV,schlimm
de,1205,11,gemeint,VERB,meinen
de,1205,12,.,PUNCT,--
de,1222,0,„,PUNCT,--
de,1222,1,Haben,VERB,haben
de,1222,2,Sie,PRON,sie
de,1222,3,denn,ADV,denn
de,1222,4,dadurch,ADV,dadurch
de,1222,5,einen,DET,ein
de,1222,6,Schaden,NOUN,Schaden
de,1222,7,?,PUNCT,--
de,1222,8,“,PUNCT,--
de,1238,0,K.,PROPN,K.
de,1238,1,hörte,VERB,hören
de,1238,2,das,DET,der
de,1238,3,Dienstmädchen,NOUN,Dienstmädchen
de,1238,4,nachdenklich,ADV,nachdenklich
de,1238,5,an,ADP,an
de,1238,6,",",PUNCT,--
de,1238,7,dann,ADV,dann
de,1238,8,wandte,VERB,wenden
de,1238,9,er,PRON,er
de,1238,10,sich,PRON,sich
de,1238,11,mit,ADP,mit
de,1238,12,einem,DET,ein
de,1238,13,fast,ADV,fast
de,1238,14,höhnischen,ADJ,höhnisch
de,1238,15,Blick,NOUN,Blick
de,1238,16,nach,ADP,nach
de,1238,17,der,DET,der
de,1238,18,erschrockenen,ADJ,erschrocken
de,1238,19,Frau,NOUN,Frau
de,1238,20,Grubach,PROPN,Grubach
de,1238,21,um,ADP,um
de,1238,22,.,PUNCT,--
de,1247,0,Der,DET,der
de,1247,1,Tisch,NOUN,Tisch
de,1247,2,war,AUX,sein
de,1247,3,bereits,ADV,bereits
de,1247,4,gedeckt,VERB,decken
de,1247,5,",",PUNCT,--
de,1247,6,und,CCONJ,und
de,1247,7,zwar,ADV,zwar
de,1247,8,für,ADP,für
de,1247,9,viele,DET,vieler
de,1247,10,Personen,NOUN,Person
de,1247,11,",",PUNCT,--
de,1247,12,da,SCONJ,da
de,1247,13,am,ADP,an
de,1247,14,Sonntag,NOUN,Sonntag
de,1247,15,fast,ADV,fast
de,1247,16,alle,DET,aller
de,1247,17,Mieter,NOUN,Mieter
de,1247,18,hier,ADV,hier
de,1247,19,zu,ADP,zu
de,1247,20,Mittag,NOUN,Mittag
de,1247,21,aßen,VERB,aßen
de,1247,22,.,PUNCT,--
de,1255,0,„,PUNCT,--
de,1255,1,Nein,PART,nein
de,1255,2,",",PUNCT,--
de,1255,3,“,PUNCT,--
de,1255,4,sagte,VERB,sagen
de,1255,5,K.,PROPN,K.
de,1255,6,„,PUNCT,--
de,1255,7,Wollen,VERB,wollen
de,1255,8,Sie,PRON,sie
de,1255,9,sich,PRON,sich
de,1255,10,nicht,PART,nicht
de,1255,11,setzen,VERB,setzen
de,1255,12,",",PUNCT,--
de,1255,13,“,PUNCT,--
de,1255,14,sagte,VERB,sagen
de,1255,15,Fräulein,NOUN,Fräulein
de,1255,16,Montag,NOUN,Montag
de,1255,17,.,PUNCT,--
de,1260,0,Sie,PRON,sie
de,1260,1,wollte,AUX,wollen
de,1260,2,selbst,ADV,selbst
de,1260,3,kommen,VERB,kommen
de,1260,4,",",PUNCT,--
de,1260,5,aber,CCONJ,aber
de,1260,6,sie,PRON,sie
de,1260,7,fühlt,VERB,fühlen
de,1260,8,sich,PRON,sich
de,1260,9,heute,ADV,heute
de,1260,10,ein,DET,ein
de,1260,11,wenig,PRON,wenig
de,1260,12,unwohl,ADV,unwohl
de,1260,13,.,PUNCT,--
de,1267,0,„,PUNCT,--
de,1267,1,Fräulein,NOUN,Fräulein
de,1267,2,Bürstner,PROPN,Bürstner
de,1267,3,will,AUX,wollen
de,1267,4,mir,PRON,mir
de,1267,5,offenbar,ADV,offenbar
de,1267,6,die,DET,der
de,1267,7,persönliche,ADJ,persönlich
de,1267,8,Aussprache,NOUN,Aussprache
de,1267,9,",",PUNCT,--
de,1267,10,um,SCONJ,um
de,1267,11,die,PRON,der
de,1267,12,ich,PRON,ich
de,1267,13,sie,PRON,sie
de,1267,14,gebeten,VERB,bitten
de,1267,15,habe,AUX,haben
de,1267,16,",",PUNCT,--
de,1267,17,nicht,PART,nicht
de,1267,18,bewilligen,VERB,bewilligen
de,1267,19,.,PUNCT,--
de,1267,20,“,PUNCT,--
de,1268,0,„,PUNCT,--
de,1268,1,Das,PRON,der
de,1268,2,ist,AUX,sein
de,1268,3,es,PRON,es
de,1268,4,",",PUNCT,--
de,1268,5,“,PUNCT,--
de,1268,6,sagte,VERB,sagen
de,1268,7,Fräulein,NOUN,Fräulein
de,1268,8,Montag,NOUN,Montag
de,1268,9,",",PUNCT,--
de,1268,10,„,PUNCT,--
de,1268,11,oder,CCONJ,oder
de,1268,12,vielmehr,ADV,vielmehr
de,1268,13,",",PUNCT,--
de,1268,14,so,ADV,so
de,1268,15,ist,AUX,sein
de,1268,16,es,PRON,es
de,1268,17,gar,ADV,gar
de,1268,18,nicht,PART,nicht
de,1268,19,",",PUNCT,--
de,1268,20,Sie,PRON,sie
de,1268,21,drücken,VERB,drücken
de,1268,22,es,PRON,es
de,1268,23,sonderbar,ADV,sonderbar
de,1268,24,scharf,ADV,scharf
de,1268,25,aus,ADP,aus
de,1268,26,.,PUNCT,--
de,1285,0,Seine,DET,sein
de,1285,1,Höflichkeit,NOUN,Höflichkeit
de,1285,2,gegen,ADP,gegen
de,1285,3,Fräulein,NOUN,Fräulein
de,1285,4,Montag,NOUN,Montag
de,1285,5,stach,VERB,steachen
de,1285,6,auffallend,ADV,auffallend
de,1285,7,von,ADP,von
de,1285,8,der,DET,der
de,1285,9,Behandlung,NOUN,Behandlung
de,1285,10,ab,ADP,ab
de,1285,11,",",PUNCT,--
de,1285,12,die,PRON,der
de,1285,13,sie,PRON,sie
de,1285,14,von,ADP,von
de,1285,15,K.,PROPN,K.
de,1285,16,erfahren,VERB,erfahren
de,1285,17,hatte,AUX,haben
de,1285,18,.,PUNCT,--
de,1302,0,Es,PRON,es
de,1302,1,erinnerte,VERB,erinnern
de,1302,2,übrigens,ADV,übrigens
de,1302,3,kaum,ADV,kaum
de,1302,4,mehr,ADV,mehr
de,1302,5,an,ADP,an
de,1302,6,das,DET,der
de,1302,7,Zimmer,NOUN,Zimmer
de,1302,8,",",PUNCT,--
de,1302,9,wie,SCONJ,wie
de,1302,10,es,PRON,es
de,1302,11,K.,PROPN,K.
de,1302,12,gekannt,VERB,kennen
de,1302,13,hatte,AUX,haben
de,1302,14,.,PUNCT,--
de,1304,0,Fräulein,NOUN,Fräulein
de,1304,1,Bürstner,PROPN,Bürstner
de,1304,2,war,AUX,sein
de,1304,3,wahrscheinlich,ADV,wahrscheinlich
de,1304,4,fortgegangen,VERB,fortgangen
de,1304,5,",",PUNCT,--
de,1304,6,während,SCONJ,während
de,1304,7,Fräulein,NOUN,Fräulein
de,1304,8,Montag,NOUN,Montag
de,1304,9,im,ADP,in
de,1304,10,Eßzimmer,NOUN,Eßzimmer
de,1304,11,auf,ADP,auf
de,1304,12,K.,PROPN,K.
de,1304,13,eingeredet,VERB,eingereden
de,1304,14,hatte,AUX,haben
de,1304,15,.,PUNCT,--
de,1316,0,Unbrauchbare,NOUN,Unbrauchbar
de,1316,1,alte,ADJ,alt
de,1316,2,Drucksorten,NOUN,Drucksort
de,1316,3,",",PUNCT,--
de,1316,4,umgeworfene,ADJ,umgeworfen
de,1316,5,leere,ADJ,leer
de,1316,6,irdene,ADJ,irden
de,1316,7,Tintenflaschen,NOUN,Tintenflasche
de,1316,8,lagen,VERB,liegen
de,1316,9,hinter,ADP,hinter
de,1316,10,der,DET,der
de,1316,11,Schwelle,NOUN,Schwelle
de,1316,12,.,PUNCT,--
de,1323,0,Wir,PRON,wir
de,1323,1,sollen,AUX,sollen
de,1323,2,geprügelt,VERB,prügeln
de,1323,3,werden,AUX,werden
de,1323,4,",",PUNCT,--
de,1323,5,weil,SCONJ,weil
de,1323,6,du,PRON,du
de,1323,7,dich,PRON,dich
de,1323,8,beim,ADP,bei
de,1323,9,Untersuchungsrichter,NOUN,Untersuchungsrichter
de,1323,10,über,ADP,über
de,1323,11,uns,PRON,uns
de,1323,12,beklagt,VERB,beklagen
de,1323,13,hast,AUX,haben
de,1323,14,.,PUNCT,--
de,1323,15,“,PUNCT,--
de,1327,0,„,PUNCT,--
de,1327,1,Herr,NOUN,Herr
de,1327,2,",",PUNCT,--
de,1327,3,“,PUNCT,--
de,1327,4,sagte,VERB,sagen
de,1327,5,Willem,NOUN,Willem
de,1327,6,",",PUNCT,--
de,1327,7,während,SCONJ,während
de,1327,8,Franz,PROPN,Franz
de,1327,9,sich,PRON,sich
de,1327,10,hinter,ADP,hinter
de,1327,11,ihm,PRON,ihm
de,1327,12,vor,ADP,vor
de,1327,13,dem,DET,der
de,1327,14,Dritten,NOUN,dritter
de,1327,15,offenbar,ADV,offenbar
de,1327,16,zu,PART,zu
de,1327,17,sichern,VERB,sichern
de,1327,18,suchte,VERB,suchen
de,1327,19,",",PUNCT,--
de,1327,20,„,PUNCT,--
de,1327,21,wenn,SCONJ,wenn
de,1327,22,Ihr,PRON,ihr
de,1327,23,wüßtet,VERB,wüßten
de,1327,24,",",PUNCT,--
de,1327,25,wie,ADV,wie
de,1327,26,schlecht,ADV,schlecht
de,1327,27,wir,PRON,wir
de,1327,28,bezahlt,VERB,bezahlen
de,1327,29,sind,AUX,sein
de,1327,30,",",PUNCT,--
de,1327,31,Ihr,PRON,ihr
de,1327,32,würdet,AUX,würden
de,1327,33,besser,ADV,gut
de,1327,34,über,ADP,über
de,1327,35,uns,PRON,uns
de,1327,36,urteilen,VERB,urteilen
de,1327,37,.,PUNCT,--
de,1344,0,„,PUNCT,--
de,1344,1,Gibt,VERB,geben
de,1344,2,es,PRON,es
de,1344,3,keine,DET,kein
de,1344,4,Möglichkeit,NOUN,Möglichkeit
de,1344,5,",",PUNCT,--
de,1344,6,den,PRON,der
de,1344,7,zweien,NOUN,zweie
de,1344,8,die,DET,der
de,1344,9,Prügel,NOUN,Prügel
de,1344,10,zu,PART,zu
de,1344,11,ersparen,VERB,ersparen
de,1344,12,",",PUNCT,--
de,1344,13,“,PUNCT,--
de,1344,14,fragte,VERB,fragen
de,1344,15,er,PRON,er
de,1344,16,ihn,PRON,ihn
de,1344,17,.,PUNCT,--
de,1350,0,—,PUNCT,--
de,1350,1,Weißt,VERB,weißen
de,1350,2,du,PRON,du
de,1350,3,",",PUNCT,--
de,1350,4,wodurch,SCONJ,wodurch
de,1350,5,er,PRON,er
de,1350,6,so,ADV,so
de,1350,7,fett,ADV,fett
de,1350,8,geworden,AUX,werden
de,1350,9,ist,AUX,sein
de,1350,10,?,PUNCT,--
de,1369,0,Der,DET,der
de,1369,1,Wächter,NOUN,Wächter
de,1369,2,Franz,PROPN,Franz
de,1369,3,",",PUNCT,--
de,1369,4,der,PRON,der
de,1369,5,vielleicht,ADV,vielleicht
de,1369,6,in,ADP,in
de,1369,7,Erwartung,NOUN,Erwartung
de,1369,8,eines,DET,ein
de,1369,9,guten,ADJ,gut
de,1369,10,Ausgangs,NOUN,Ausgang
de,1369,11,des,DET,der
de,1369,12,Eingreifens,NOUN,Eingreifen
de,1369,13,von,ADP,von
de,1369,14,K.,PROPN,K.
de,1369,15,bisher,ADV,bisher
de,1369,16,ziemlich,ADV,ziemlich
de,1369,17,zurückhaltend,ADV,zurückhaltend
de,1369,18,gewesen,AUX,sein
de,1369,19,war,AUX,sein
de,1369,20,",",PUNCT,--
de,1369,21,trat,VERB,treten
de,1369,22,jetzt,ADV,jetzt
de,1369,23,nur,ADV,nur
de,1369,24,noch,ADV,noch
de,1369,25,mit,ADP,mit
de,1369,26,den,DET,der
de,1369,27,Hosen,NOUN,Hose
de,1369,28,bekleidet,VERB,bekleiden
de,1369,29,zur,ADP,zu
de,1369,30,Tür,NOUN,Tür
de,1369,31,",",PUNCT,--
de,1369,32,hing,VERB,hing
de,1369,33,sich,PRON,sich
de,1369,34,niederkniend,ADV,niederkniend
de,1369,35,an,ADP,an
de,1369,36,K.s,PROPN,K.s
de,1369,37,Arm,PROPN,Arm
de,1369,38,und,CCONJ,und
de,1369,39,flüsterte,VERB,flüstern
de,1369,40,:,PUNCT,--
de,1396,0,Und,CCONJ,und
de,1396,1,K.,PROPN,K.
de,1396,2,hätte,AUX,haben
de,1396,3,nicht,PART,nicht
de,1396,4,gespart,VERB,sparen
de,1396,5,",",PUNCT,--
de,1396,6,es,PRON,es
de,1396,7,lag,VERB,liegen
de,1396,8,ihm,PRON,ihm
de,1396,9,wirklich,ADV,wirklich
de,1396,10,daran,ADV,daran
de,1396,11,",",PUNCT,--
de,1396,12,die,DET,der
de,1396,13,Wächter,NOUN,Wächter
de,1396,14,zu,PART,zu
de,1396,15,befreien,VERB,befreien
de,1396,16,;,PUNCT,--
de,1426,0,Die,DET,der
de,1426,1,Diener,NOUN,Diener
de,1426,2,waren,AUX,sein
de,1426,3,bereit,ADV,bereit
de,1426,4,",",PUNCT,--
de,1426,5,es,PRON,es
de,1426,6,am,ADP,an
de,1426,7,nächsten,ADJ,nächster
de,1426,8,Tag,NOUN,Tag
de,1426,9,zu,PART,zu
de,1426,10,tun,VERB,tun
de,1426,11,",",PUNCT,--
de,1426,12,K.,PROPN,K.
de,1426,13,nickte,VERB,nicken
de,1426,14,",",PUNCT,--
de,1426,15,jetzt,ADV,jetzt
de,1426,16,spät,ADV,spät
de,1426,17,am,ADP,an
de,1426,18,Abend,NOUN,Abend
de,1426,19,konnte,AUX,können
de,1426,20,er,PRON,er
de,1426,21,sie,PRON,sie
de,1426,22,nicht,PART,nicht
de,1426,23,mehr,ADV,mehr
de,1426,24,zu,ADP,zu
de,1426,25,der,DET,der
de,1426,26,Arbeit,NOUN,Arbeit
de,1426,27,zwingen,VERB,zwingen
de,1426,28,",",PUNCT,--
de,1426,29,wie,SCONJ,wie
de,1426,30,er,PRON,er
de,1426,31,es,PRON,es
de,1426,32,eigentlich,ADV,eigentlich
de,1426,33,beabsichtigt,VERB,beabsichtigen
de,1426,34,hatte,AUX,haben
de,1426,35,.,PUNCT,--
de,1444,0,„,PUNCT,--
de,1444,1,Du,PRON,du
de,1444,2,schaust,VERB,schausen
de,1444,3,aus,ADP,aus
de,1444,4,dem,DET,der
de,1444,5,Fenster,NOUN,Fenster
de,1444,6,",",PUNCT,--
de,1444,7,“,PUNCT,--
de,1444,8,rief,VERB,rufen
de,1444,9,der,DET,der
de,1444,10,Onkel,NOUN,Onkel
de,1444,11,mit,ADP,mit
de,1444,12,erhobenen,ADJ,erhoben
de,1444,13,Armen,NOUN,arme
de,1444,14,",",PUNCT,--
de,1444,15,„,PUNCT,--
de,1444,16,um,ADP,um
de,1444,17,Himmels,NOUN,Himmel
de,1444,18,willen,ADP,willen
de,1444,19,",",PUNCT,--
de,1444,20,Josef,PROPN,Josef
de,1444,21,",",PUNCT,--
de,1444,22,antworte,VERB,antworen
de,1444,23,mir,PRON,mir
de,1444,24,doch,ADV,doch
de,1444,25,.,PUNCT,--
de,1445,0,Ist,AUX,sein
de,1445,1,es,PRON,es
de,1445,2,wahr,ADV,wahr
de,1445,3,",",PUNCT,--
de,1445,4,kann,AUX,können
de,1445,5,es,PRON,es
de,1445,6,denn,ADV,denn
de,1445,7,wahr,ADV,wahr
de,1445,8,sein,AUX,sein
de,1445,9,?,PUNCT,--
de,1445,10,“,PUNCT,--
de,1455,0,Er,PRON,er
de,1455,1,zog,VERB,ziehen
de,1455,2,den,DET,der
de,1455,3,Brief,NOUN,Brief
de,1455,4,aus,ADP,aus
de,1455,5,der,DET,der
de,1455,6,Brieftasche,NOUN,Brieftasche
de,1455,7,.,PUNCT,--
de,1499,0,K.,PROPN,K.
de,1499,1,",",PUNCT,--
de,1499,2,der,PRON,der
de,1499,3,vor,ADP,vor
de,1499,4,dem,DET,der
de,1499,5,Schreibtisch,NOUN,Schreibtisch
de,1499,6,stand,VERB,stehen
de,1499,7,",",PUNCT,--
de,1499,8,erklärte,VERB,erklären
de,1499,9,dem,DET,der
de,1499,10,jungen,ADJ,jung
de,1499,11,Mann,NOUN,Mann
de,1499,12,",",PUNCT,--
de,1499,13,der,PRON,der
de,1499,14,kühl,ADV,kühl
de,1499,15,aber,ADV,aber
de,1499,16,aufmerksam,ADV,aufmerksam
de,1499,17,zuhörte,VERB,zuhören
de,1499,18,",",PUNCT,--
de,1499,19,mit,ADP,mit
de,1499,20,leiser,ADJ,leise
de,1499,21,Stimme,NOUN,Stimme
de,1499,22,unter,ADP,unter
de,1499,23,Zuhilfenahme,NOUN,Zuhilfenahme
de,1499,24,verschiedener,ADJ,verschieden
de,1499,25,Schriftstücke,NOUN,Schriftstück
de,1499,26,",",PUNCT,--
de,1499,27,was,PRON,wer
de,1499,28,in,ADP,in
de,1499,29,seiner,DET,sein
de,1499,30,Abwesenheit,NOUN,Abwesenheit
de,1499,31,heute,ADV,heute
de,1499,32,noch,ADV,noch
de,1499,33,erledigt,VERB,erledigen
de,1499,34,werden,AUX,werden
de,1499,35,müsse,AUX,müssen
de,1499,36,.,PUNCT,--
de,1500,0,Der,DET,der
de,1500,1,Onkel,NOUN,Onkel
de,1500,2,störte,VERB,stören
de,1500,3,",",PUNCT,--
de,1500,4,indem,SCONJ,indem
de,1500,5,er,PRON,er
de,1500,6,zuerst,ADV,zuerst
de,1500,7,mit,ADP,mit
de,1500,8,großen,ADJ,groß
de,1500,9,Augen,NOUN,Auge
de,1500,10,und,CCONJ,und
de,1500,11,nervösem,ADJ,nervös
de,1500,12,Lippenbeißen,NOUN,Lippenbeiße
de,1500,13,dabeistand,VERB,dabeistand
de,1500,14,",",PUNCT,--
de,1500,15,ohne,SCONJ,ohne
de,1500,16,allerdings,ADV,allerdings
de,1500,17,zuzuhören,VERB,zuzuhören
de,1500,18,",",PUNCT,--
de,1500,19,aber,CCONJ,aber
de,1500,20,der,DET,der
de,1500,21,Anschein,NOUN,Anschein
de,1500,22,dessen,PRON,der
de,1500,23,war,AUX,sein
de,1500,24,schon,ADV,schon
de,1500,25,störend,ADV,störend
de,1500,26,genug,ADV,genug
de,1500,27,.,PUNCT,--
de,1503,0,Der,DET,der
de,1503,1,junge,ADJ,jung
de,1503,2,Mann,NOUN,Mann
de,1503,3,tat,VERB,tun
de,1503,4,",",PUNCT,--
de,1503,5,als,SCONJ,als
de,1503,6,bemerke,VERB,bemerken
de,1503,7,er,PRON,er
de,1503,8,nichts,PRON,nichts
de,1503,9,davon,ADV,davon
de,1505,0,Die,DET,der
de,1505,1,Tür,NOUN,Tür
de,1505,2,hatte,AUX,haben
de,1505,3,sich,PRON,sich
de,1505,4,noch,ADV,noch
de,1505,5,kaum,ADV,kaum
de,1505,6,geschlossen,VERB,schließen
de,1505,7,",",PUNCT,--
de,1505,8,als,SCONJ,als
de,1505,9,der,DET,der
de,1505,10,Onkel,NOUN,Onkel
de,1505,11,ausrief,VERB,ausrief
de,1505,12,:,PUNCT,--
de,1505,13,„,PUNCT,--
de,1505,14,Endlich,ADV,endlich
de,1505,15,ist,AUX,sein
de,1505,16,der,DET,der
de,1505,17,Hampelmann,NOUN,Hampelmann
de,1505,18,weggegangen,VERB,weggehen
de,1505,19,",",PUNCT,--
de,1505,20,jetzt,ADV,jetzt
de,1505,21,können,AUX,können
de,1505,22,doch,ADV,doch
de,1505,23,auch,ADV,auch
de,1505,24,wir,PRON,wir
de,1505,25,gehn,VERB,gehn
de,1505,26,.,PUNCT,--
de,1512,0,„,PUNCT,--
de,1512,1,Vor,ADP,vor
de,1512,2,allem,PRON,alle
de,1512,3,",",PUNCT,--
de,1512,4,Onkel,NOUN,Onkel
de,1512,5,",",PUNCT,--
de,1512,6,“,PUNCT,--
de,1512,7,sagte,VERB,sagen
de,1512,8,K.,PROPN,K.
de,1512,9,",",PUNCT,--
de,1512,10,„,PUNCT,--
de,1512,11,handelt,VERB,handeln
de,1512,12,es,PRON,es
de,1512,13,sich,PRON,sich
de,1512,14,gar,ADV,gar
de,1512,15,nicht,PART,nicht
de,1512,16,um,ADP,um
de,1512,17,einen,DET,ein
de,1512,18,Prozeß,NOUN,Prozeß
de,1512,19,vor,ADP,vor
de,1512,20,dem,DET,der
de,1512,21,gewöhnlichen,ADJ,gewöhnlich
de,1512,22,Gericht,NOUN,Gericht
de,1512,23,.,PUNCT,--
de,1512,24,“,PUNCT,--
de,1518,0,der,DET,der
de,1518,1,lebhafte,ADJ,lebhaft
de,1518,2,Straßenverkehr,NOUN,Straßenverkehr
de,1518,3,nahm,VERB,nehmen
de,1518,4,sie,PRON,sie
de,1518,5,auf,ADP,auf
de,1518,6,.,PUNCT,--
de,1526,0,Auf,ADP,auf
de,1526,1,dem,DET,der
de,1526,2,Land,NOUN,Land
de,1526,3,wirst,AUX,wirst
de,1526,4,du,PRON,du
de,1526,5,dich,PRON,dich
de,1526,6,kräftigen,VERB,kräftig
de,1526,7,",",PUNCT,--
de,1526,8,das,PRON,der
de,1526,9,wird,AUX,werden
de,1526,10,gut,ADV,gut
de,1526,11,sein,AUX,sein
de,1526,12,",",PUNCT,--
de,1526,13,es,PRON,es
de,1526,14,stehen,VERB,stehen
de,1526,15,dir,PRON,dir
de,1526,16,ja,ADV,ja
de,1526,17,gewiß,ADV,gewiß
de,1526,18,Anstrengungen,NOUN,Anstrengung
de,1526,19,bevor,ADV,bevor
de,1526,20,.,PUNCT,--
de,1529,0,auf,ADP,auf
de,1529,1,das,DET,der
de,1529,2,Land,NOUN,Land
de,1529,3,müßten,AUX,müssen
de,1529,4,sie,PRON,sie
de,1529,5,aber,ADV,aber
de,1529,6,erst,ADV,erst
de,1529,7,Organe,NOUN,Organ
de,1529,8,delegieren,VERB,delegieren
de,1529,9,oder,CCONJ,oder
de,1529,10,nur,ADV,nur
de,1529,11,brieflich,ADV,brieflich
de,1529,12,",",PUNCT,--
de,1529,13,telegraphisch,ADV,telegraphisch
de,1529,14,",",PUNCT,--
de,1529,15,telephonisch,ADV,telephonisch
de,1529,16,auf,ADP,auf
de,1529,17,dich,PRON,dich
de,1529,18,einzuwirken,VERB,einwirken
de,1529,19,suchen,VERB,suchen
de,1529,20,.,PUNCT,--
de,1536,0,Weißt,VERB,weißen
de,1536,1,du,PRON,du
de,1536,2,",",PUNCT,--
de,1536,3,was,PRON,was
de,1536,4,das,PRON,der
de,1536,5,bedeutet,VERB,bedeuten
de,1536,6,?,PUNCT,--
de,1539,0,Josef,PROPN,Josef
de,1539,1,",",PUNCT,--
de,1539,2,nimm,VERB,nimm
de,1539,3,dich,PRON,dich
de,1539,4,doch,ADV,doch
de,1539,5,zusammen,ADV,zusammen
de,1539,6,.,PUNCT,--
de,1547,0,„,PUNCT,--
de,1547,1,Richtig,ADV,richtig
de,1547,2,",",PUNCT,--
de,1547,3,“,PUNCT,--
de,1547,4,sagte,VERB,sagen
de,1547,5,der,DET,der
de,1547,6,Onkel,NOUN,Onkel
de,1547,7,in,ADP,in
de,1547,8,einem,DET,ein
de,1547,9,Ton,NOUN,Ton
de,1547,10,",",PUNCT,--
de,1547,11,als,SCONJ,als
de,1547,12,kämen,VERB,kommen
de,1547,13,sie,PRON,sie
de,1547,14,jetzt,ADV,jetzt
de,1547,15,endlich,ADV,endlich
de,1547,16,einander,PRON,einander
de,1547,17,näher,ADV,nah
de,1547,18,",",PUNCT,--
de,1547,19,„,PUNCT,--
de,1547,20,ich,PRON,ich
de,1547,21,machte,VERB,machen
de,1547,22,den,DET,der
de,1547,23,Vorschlag,NOUN,Vorschlag
de,1547,24,nur,ADV,nur
de,1547,25,",",PUNCT,--
de,1547,26,weil,SCONJ,weil
de,1547,27,ich,PRON,ich
de,1547,28,",",PUNCT,--
de,1547,29,wenn,SCONJ,wenn
de,1547,30,du,PRON,du
de,1547,31,hier,ADV,hier
de,1547,32,bliebst,ADV,bliebst
de,1547,33,",",PUNCT,--
de,1547,34,die,DET,der
de,1547,35,Sache,NOUN,Sache
de,1547,36,von,ADP,von
de,1547,37,deiner,DET,dein
de,1547,38,Gleichgültigkeit,NOUN,Gleichgültigkeit
de,1547,39,gefährdet,VERB,gefährden
de,1547,40,sah,VERB,sehen
de,1547,41,und,CCONJ,und
de,1547,42,es,PRON,es
de,1547,43,für,ADP,für
de,1547,44,besser,ADV,gut
de,1547,45,hielt,VERB,halten
de,1547,46,",",PUNCT,--
de,1547,47,wenn,SCONJ,wenn
de,1547,48,ich,PRON,ich
de,1547,49,statt,ADP,statt
de,1547,50,deiner,PRON,dein
de,1547,51,für,ADP,für
de,1547,52,dich,PRON,dich
de,1547,53,arbeitete,VERB,arbeiten
de,1547,54,.,PUNCT,--
de,1549,0,„,PUNCT,--
de,1549,1,Darin,ADV,darin
de,1549,2,wären,AUX,sein
de,1549,3,wir,PRON,wir
de,1549,4,also,ADV,also
de,1549,5,einig,ADV,einig
de,1549,6,",",PUNCT,--
de,1549,7,“,PUNCT,--
de,1549,8,sagte,VERB,sagen
de,1549,9,K.,PROPN,K.
de,1549,10,„,PUNCT,--
de,1549,11,Und,CCONJ,und
de,1549,12,hast,AUX,haben
de,1549,13,du,PRON,du
de,1549,14,jetzt,ADV,jetzt
de,1549,15,einen,DET,ein
de,1549,16,Vorschlag,NOUN,Vorschlag
de,1549,17,dafür,ADV,dafür
de,1549,18,",",PUNCT,--
de,1549,19,was,PRON,was
de,1549,20,ich,PRON,ich
de,1549,21,zunächst,ADV,zunächst
de,1549,22,machen,VERB,machen
de,1549,23,soll,AUX,sollen
de,1549,24,?,PUNCT,--
de,1549,25,“,PUNCT,--
de,1593,0,„,PUNCT,--
de,1593,1,Ich,PRON,ich
de,1593,2,glaube,VERB,glauben
de,1593,3,wohl,ADV,wohl
de,1593,4,",",PUNCT,--
de,1593,5,“,PUNCT,--
de,1593,6,sagte,VERB,sagen
de,1593,7,das,DET,der
de,1593,8,Mädchen,NOUN,Mädchen
de,1593,9,",",PUNCT,--
de,1593,10,es,PRON,es
de,1593,11,hatte,AUX,haben
de,1593,12,Zeit,NOUN,Zeit
de,1593,13,gefunden,VERB,finden
de,1593,14,mit,ADP,mit
de,1593,15,der,DET,der
de,1593,16,Kerze,NOUN,Kerze
de,1593,17,voranzugehn,ADV,voranzugehn
de,1593,18,und,CCONJ,und
de,1593,19,die,DET,der
de,1593,20,Zimmertür,NOUN,Zimmertür
de,1593,21,zu,PART,zu
de,1593,22,öffnen,VERB,öffnen
de,1593,23,.,PUNCT,--
de,1621,0,„,PUNCT,--
de,1621,1,Du,PRON,du
de,1621,2,Verdammte,NOUN,verdammte
de,1621,3,",",PUNCT,--
de,1621,4,“,PUNCT,--
